SITE,METHOD,OBS_YEAR,SITEVISITID,DATE_,REGION,ISLAND,REEF_ZONE,DEPTH_BIN,HABITAT_CODE,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,TUT2012,OTHER_AREA_GROUPING,BENTHIC_SEC_CODE,SITE_MIN_DEPTH_FT,SITE_MAX_DEPTH_FT,CLIMATE_STATION_YN,PERM_SITE,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
AGU-00431,CORALBELT_METHOD_E_F,2017,10851,NA,MARIAN,Aguijan,Forereef,Deep,AGR,14.86504,145.567031,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,63,67,0,0,0,
AGU-00457,CORALBELT_METHOD_E_F,2017,10848,NA,MARIAN,Aguijan,Forereef,Shallow,ROB,14.843748,145.561146,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,18,21,0,0,0,
AGU-00470,CORALBELT_METHOD_E_F,2017,10849,NA,MARIAN,Aguijan,Forereef,Mid,PSC,14.838149,145.539745,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,58,61,0,0,0,
AGU-00487,CORALBELT_METHOD_E_F,2017,10852,NA,MARIAN,Aguijan,Forereef,Shallow,AGR,14.861513,145.560414,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,13,17,0,0,0,
AGU-00509,CORALBELT_METHOD_E_F,2017,10865,NA,MARIAN,Aguijan,Forereef,Deep,PAV,14.841529,145.529796,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,65,68,0,0,0,
AGU-00515,CORALBELT_METHOD_E_F,2017,10853,NA,MARIAN,Aguijan,Forereef,Mid,AGR,14.85674,145.54906,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,34,40,0,0,0,
AGU-00520,CORALBELT_METHOD_E_F,2017,10867,NA,MARIAN,Aguijan,Forereef,Mid,PAV,14.845363,145.537303,0,Aguijan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,AGU,9,16,0,0,0,
ALA-00002,nSPC,2009,1977,0005-04-09,MARIAN,AGS,Forereef,Mid,UNK,17.60753,145.8153,0,Alamagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00003,nSPC,2009,1978,0005-04-09,MARIAN,AGS,Forereef,Mid,UNK,17.58693,145.81808,0,Alamagan,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00050,nSPC,2009,1979,0005-04-09,MARIAN,AGS,Forereef,Deep,UNK,17.60233001,145.8529194,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00051,nSPC,2009,1980,0005-04-09,MARIAN,AGS,Forereef,Shallow,UNK,17.61285215,145.8202597,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00052,nSPC,2009,1981,0005-04-09,MARIAN,AGS,Forereef,Shallow,UNK,17.59794812,145.8143158,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00053,nSPC,2009,1982,0005-04-09,MARIAN,AGS,Forereef,Deep,UNK,17.57853664,145.8358191,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00068,nSPC,2011,3681,NA,MARIAN,AGS,Forereef,Deep,AGR,17.62106423,145.8299634,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00069,nSPC,2011,3683,NA,MARIAN,AGS,Forereef,Deep,AGR,17.61018327,145.8160994,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00070,nSPC,2011,3684,NA,MARIAN,AGS,Forereef,Deep,AGR,17.57860964,145.8254032,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00083,nSPC,2011,3682,NA,MARIAN,AGS,Forereef,Mid,ROB,17.61747468,145.8216046,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00091,nSPC,2011,3685,NA,MARIAN,AGS,Forereef,Mid,ROB,17.57902237,145.8375706,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00096,nSPC,2014,7086,0005-02-14,MARIAN,AGS,Forereef,Deep,AGR,17.59192429,145.8137212,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00101,nSPC,2014,7080,0005-02-14,MARIAN,AGS,Forereef,Deep,AGR,17.57945596,145.8230366,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00104,nSPC,2014,7082,0005-02-14,MARIAN,AGS,Forereef,Mid,ROB,17.6211183,145.83638,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00111,nSPC,2014,7089,0005-02-14,MARIAN,AGS,Forereef,Mid,ROB,17.57908179,145.835197,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00112,nSPC,2014,7087,0005-02-14,MARIAN,AGS,Forereef,Mid,ROB,17.61450581,145.8197676,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00116,nSPC,2014,7085,0005-02-14,MARIAN,AGS,Forereef,Mid,PPR,17.58363945,145.8216993,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00129,nSPC,2014,7081,0005-02-14,MARIAN,AGS,Forereef,Shallow,PAV,17.60209993,145.8140697,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00130,nSPC,2014,7090,0005-02-14,MARIAN,AGS,Forereef,Shallow,RRB,17.58607104,145.8217236,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00139,nSPC,2014,7088,0005-02-14,MARIAN,AGS,Forereef,Mid,PAV,17.60798654,145.8497412,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00140,nSPC,2014,7091,0005-02-14,MARIAN,AGS,Forereef,Deep,ROB,17.60516217,145.8516427,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00142,nSPC,2014,7083,0005-02-14,MARIAN,AGS,Forereef,Shallow,ROB,17.58471075,145.8435389,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00178,CORALBELT_METHOD_E_F,2014,7079,0005-02-14,MARIAN,Alamagan,Forereef,Shallow,AGR,17.58804129,145.8181935,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ALA,11,19,0,0,0,
ALA-00184,CORALBELT_METHOD_E_F,2014,7078,0005-02-14,MARIAN,Alamagan,Forereef,Shallow,ROB,17.62080305,145.8332545,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ALA,14,19,0,0,0,
ALA-00194,CORALBELT_METHOD_E_F,2014,7093,0005-02-14,MARIAN,Alamagan,Forereef,Mid,ROB,17.57889974,145.8311326,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ALA,30,40,0,0,0,
ALA-00205,CORALBELT_METHOD_E_F,2014,7077,0005-02-14,MARIAN,Alamagan,Forereef,Mid,AGR,17.60995553,145.8169097,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ALA,42,49,0,0,0,
ALA-00209,CORALBELT_METHOD_E_F,2014,7092,0005-02-14,MARIAN,Alamagan,Forereef,Deep,AGR,17.62105191,145.8370529,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ALA,65,75,0,0,0,
ALA-00211,CORALBELT_METHOD_E_F,2014,7076,0005-02-14,MARIAN,Alamagan,Forereef,Deep,ROB,17.59710104,145.8130963,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ALA,72,78,0,0,0,
ALA-00213,nSPC,2017,10978,0006-05-17,MARIAN,AGS,Forereef,Shallow,PAV,17.610117,145.81867,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00216,nSPC,2017,10979,0006-05-17,MARIAN,AGS,Forereef,Shallow,ROB,17.618922,145.824181,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00219,nSPC,2017,10980,0006-05-17,MARIAN,AGS,Forereef,Shallow,ROB,17.607748,145.84915,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00223,nSPC,2017,10981,0006-05-17,MARIAN,AGS,Forereef,Mid,PAV,17.604118,145.851669,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00226,nSPC,2017,10974,0006-05-17,MARIAN,AGS,Forereef,Deep,AGR,17.605753,145.812691,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00231,nSPC,2017,10973,0006-05-17,MARIAN,AGS,Forereef,Mid,ROB,17.58384,145.822591,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00234,nSPC,2017,10975,0006-05-17,MARIAN,AGS,Forereef,Deep,AGR,17.612591,145.818145,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00238,nSPC,2017,10977,0006-05-17,MARIAN,AGS,Forereef,Deep,AGR,17.578118,145.832852,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00241,nSPC,2017,10976,0006-05-17,MARIAN,AGS,Forereef,Mid,ROB,17.588836,145.85096,0,Alamagan,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ALA,NA,NA,0,0,NA,
ALA-00259,CORALBELT_METHOD_E_F,2017,10982,0006-05-17,MARIAN,Alamagan,Forereef,Deep,AGR,17.591487,145.813869,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,ALA,70,56,0,0,0,
ALA-00276,CORALBELT_METHOD_E_F,2017,10983,0006-05-17,MARIAN,Alamagan,Forereef,Mid,AGR,17.584868,145.820907,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,ALA,40,28,0,0,0,
ALA-00283,CORALBELT_METHOD_E_F,2017,10985,0006-05-17,MARIAN,Alamagan,Forereef,Shallow,AGR,17.609519,145.817886,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,ALA,15,9,0,0,0,
ALA-00298,CORALBELT_METHOD_E_F,2017,10984,0006-05-17,MARIAN,Alamagan,Forereef,Shallow,AGR,17.601611,145.813845,0,Alamagan,NA,NA,RANDOM,BENTHIC_BASIC,2017,NA,NA,ALA,14,11,0,0,0,
ASC-00001,nSPC,2009,1922,NA,MARIAN,Asuncion,Forereef,Mid,UNK,19.69977,145.4174,0,Asuncion,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00002,nSPC,2009,1923,NA,MARIAN,Asuncion,Forereef,Mid,UNK,19.68072,145.39225,0,Asuncion,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00003,nSPC,2009,1924,NA,MARIAN,Asuncion,Forereef,Mid,UNK,19.7017,145.39365,0,Asuncion,0,0,HAPHAZARD,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00004,nSPC,2009,1929,NA,MARIAN,Asuncion,Forereef,Mid,UNK,19.70842,145.40305,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00005,nSPC,2009,1930,NA,MARIAN,Asuncion,Forereef,Mid,UNK,19.67803,145.41177,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00006,nSPC,2009,1931,NA,MARIAN,Asuncion,Forereef,Mid,UNK,19.6902532,145.388625,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00050,nSPC,2009,1925,NA,MARIAN,Asuncion,Forereef,Deep,UNK,19.69127496,145.420366,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00051,nSPC,2009,1926,NA,MARIAN,Asuncion,Forereef,Shallow,UNK,19.70340676,145.4135777,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00052,nSPC,2009,1927,NA,MARIAN,Asuncion,Forereef,Shallow,UNK,19.70751951,145.4057609,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00053,nSPC,2009,1928,NA,MARIAN,Asuncion,Forereef,Deep,UNK,19.69432446,145.389205,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00054,nSPC,2009,1932,NA,MARIAN,Asuncion,Forereef,Deep,UNK,19.68093538,145.415849,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00055,nSPC,2009,1933,NA,MARIAN,Asuncion,Forereef,Shallow,UNK,19.67663965,145.3991635,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00056,nSPC,2009,1934,NA,MARIAN,Asuncion,Forereef,Shallow,UNK,19.68475,145.388583,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2009,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00068,nSPC,2011,3582,NA,MARIAN,Asuncion,Forereef,Deep,ROB,19.69357244,145.4192828,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00069,nSPC,2011,3591,NA,MARIAN,Asuncion,Forereef,Deep,ROB,19.70216037,145.4167177,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00071,nSPC,2011,3590,NA,MARIAN,Asuncion,Forereef,Deep,MIX,19.70538765,145.4137343,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00072,nSPC,2011,3573,NA,MARIAN,Asuncion,Forereef,Deep,ROB,19.70734122,145.3987523,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00073,nSPC,2011,3570,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.68882308,145.3885663,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00079,nSPC,2011,3569,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.69818332,145.3908552,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00084,nSPC,2011,3575,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.70656497,145.3959077,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00087,nSPC,2011,3588,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.70773249,145.406134,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00089,nSPC,2011,3589,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.70668509,145.4096145,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00090,nSPC,2011,3593,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.68528592,145.4178212,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00091,nSPC,2011,3592,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.69826689,145.4176655,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00093,nSPC,2011,3574,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.70016221,145.3923614,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00098,nSPC,2011,3571,NA,MARIAN,Asuncion,Forereef,Mid,PAV,19.68072181,145.3892748,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00110,nSPC,2011,3583,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.6758593,145.4091422,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00112,nSPC,2011,3579,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.68437766,145.388358,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00114,nSPC,2011,3572,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.67794379,145.3969418,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00116,nSPC,2011,3576,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.69476962,145.3901659,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00121,nSPC,2011,3578,NA,MARIAN,Asuncion,Forereef,Shallow,PAV,19.68504435,145.3897493,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00127,nSPC,2011,3584,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.67622709,145.4003691,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00129,nSPC,2011,3577,NA,MARIAN,Asuncion,Forereef,Shallow,MIX,19.6915244,145.3890072,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2011,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00139,nSPC,2014,7021,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.67435257,145.403504,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00145,nSPC,2014,6997,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.67536376,145.4071509,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00150,nSPC,2014,7014,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.6750662,145.3987003,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00153,nSPC,2014,7015,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.68702265,145.3875272,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00158,nSPC,2014,7006,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.70522739,145.4130055,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00161,nSPC,2014,7008,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.68130192,145.4153953,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00169,nSPC,2014,7005,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.70667411,145.3966488,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00170,nSPC,2014,7031,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.68514225,145.3877231,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00173,nSPC,2014,7028,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.67504206,145.4043055,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00176,nSPC,2014,7023,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.68125674,145.3891104,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00177,nSPC,2014,7029,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.67645952,145.398479,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00179,nSPC,2014,7032,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.69867685,145.3912384,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00182,nSPC,2014,7007,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.69157319,145.4191126,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00187,nSPC,2014,6996,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.67629675,145.409783,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00191,nSPC,2014,6994,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.69152482,145.420403,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00193,nSPC,2014,6992,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.70793407,145.4039913,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00195,nSPC,2014,7022,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.67493687,145.4006045,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00196,nSPC,2014,6993,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.70220982,145.4163556,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00202,nSPC,2014,6995,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.68443055,145.4171777,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00206,nSPC,2014,7030,NA,MARIAN,Asuncion,Forereef,Shallow,AGR,19.68394649,145.3896968,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00207,nSPC,2014,7024,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.69588526,145.390848,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2014,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00303,CORALBELT_METHOD_E_F,2014,7018,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.68027539,145.3939749,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,15,20,0,0,0,
ASC-00305,CORALBELT_METHOD_E_F,2014,7012,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.68972648,145.3895483,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,13,19,0,0,0,
ASC-00307,CORALBELT_METHOD_E_F,2014,7017,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.67648928,145.3972332,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,48,54,0,0,0,
ASC-00308,CORALBELT_METHOD_E_F,2014,6998,NA,MARIAN,Asuncion,Forereef,Deep,ROB,19.70798629,145.4021466,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,69,81,0,0,0,
ASC-00309,CORALBELT_METHOD_E_F,2014,7002,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.67508087,145.4058631,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,43,52,0,0,0,
ASC-00312,CORALBELT_METHOD_E_F,2014,7000,NA,MARIAN,Asuncion,Forereef,Shallow,ROB,19.69081806,145.4190759,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,16,24,0,0,0,
ASC-00316,CORALBELT_METHOD_E_F,2014,7019,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.68937361,145.3889001,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,40,50,0,0,0,
ASC-00317,CORALBELT_METHOD_E_F,2014,7001,NA,MARIAN,Asuncion,Forereef,Mid,ROB,19.67973073,145.4137025,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,38,48,0,0,0,
ASC-00318,CORALBELT_METHOD_E_F,2014,7013,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.70141505,145.392812,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,40,47,0,0,0,
ASC-00324,CORALBELT_METHOD_E_F,2014,7011,NA,MARIAN,Asuncion,Forereef,Mid,AGR,19.6835315,145.3880087,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,41,49,0,0,0,
ASC-00337,CORALBELT_METHOD_E_F,2014,7010,NA,MARIAN,Asuncion,Forereef,Deep,AGR,19.68447195,145.3872368,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,65,78,0,0,0,
ASC-00339,CORALBELT_METHOD_E_F,2014,7016,NA,MARIAN,Asuncion,Forereef,Deep,SAG,19.67406079,145.401141,0,Asuncion,NA,NA,RANDOM,BENTHIC_BASIC,2014,NA,NA,ASC,60,65,0,0,0,
ASC-00344,nSPC,2017,10997,0006-06-17,MARIAN,Asuncion,Forereef,Shallow,AGR,19.680936,145.39173,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00353,nSPC,2017,11016,0006-07-17,MARIAN,Asuncion,Forereef,Shallow,ROB,19.683131,145.41615,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ASU,NA,NA,0,0,NA,
ASC-00358,nSPC,2017,11018,0006-07-17,MARIAN,Asuncion,Forereef,Shallow,ROB,19.706144,145.409443,0,Asuncion,0,0,RANDOM,RAMP_BASIC,2017,NA,NA,ASU,NA,NA,0,0,NA,
