SITEVISITID,ROUNDID,MISSIONID,REGION,ISLAND,SEC_NAME,REEF_ZONE,DEPTH_BIN,new_MIN_DEPTH_M,new_MAX_DEPTH_M,SITE,OLD_SITE,OCC_SITEID,LATITUDE_SV,LONGITUDE_SV,LATITUDE_LOV,LONGITUDE_LOV,OBS_YEAR,ANALYSIS_YEAR,DATE_,HABITAT_CODE,EXCLUDE_FLAG,CLIMATE_STATION_YN,PERM_SITE,TRANSECT_PHOTOS,PHOTOMOSAIC_YN,benth,fish,arms_d,arms_r,cau_d,cau_r,microb,ARMS,Benthic,CAU,Fish,Oceanography,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,bANALYSIS_SCHEME,TUT2012,OTHER_AREA_GROUPING,SPECIAL_PROJ_YN,SPECIAL_PROJ_DESCRIPTION
38963,181,RA2201_LEG4,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,1.523925632,5.790917403,GUA-02690,GUA-2690,NA,13.369318,144.643595,13.369318,144.643595,2022,2022,06/01/2022 14.03.12,SAG,0,-1,NA,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,0,NA
38964,181,RA2201_LEG4,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,19.81103322,20.7253886,GUA-02781,GUA-2781,NA,13.24215,144.639531,13.24215,144.639531,2022,2022,06/01/2022 09.19.09,AGR,0,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,0,NA
38965,181,RA2201_LEG4,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,14.02011582,14.62968607,GUA-02737,GUA-2737,NA,13.255525,144.649654,13.255525,144.649654,2022,2022,06/01/2022 10.48.58,AGR,0,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,0,NA
38966,181,RA2201_LEG4,MARIAN,Guam,GUA_ACHANG,Forereef,Shallow,3.047851265,4.571776897,GUA-02662,GUA-2662,NA,13.241626,144.695292,13.241626,144.695292,2022,2022,06/01/2022 12.31.28,AGR,0,-1,NA,0,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,0,NA
38967,181,RA2201_LEG4,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,4.571776897,5.790917403,GUA-02696,GUA-2696,NA,13.277189,144.662428,13.277189,144.662428,2022,2022,06/01/2022 14.45.56,AGR,0,-1,NA,0,-1,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,Benthic,NA,NA,NA,NA,0,NA
38981,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02581,GUA-2581,NA,13.47654,144.71451,13.47654,144.71451,2022,2022,06/09/2022 10.38.31,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
38982,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02530,GUA-2530,NA,13.476853,144.713808,13.43911054,144.8226049,2022,2022,06/09/2022 10.34.31,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39000,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02540,GUA-2540,NA,13.482204,144.72055,13.4689761,144.8714534,2022,2022,06/10/2022 10.12.58,PPR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39002,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02528,GUA-2528,NA,13.481565,144.721085,13.48986145,144.8882391,2022,2022,06/10/2022 12.29.16,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39003,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02527,GUA-2527,NA,13.481385,144.718469,13.51021439,144.9086321,2022,2022,06/10/2022 13.35.02,PAV,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39040,182,RA2201_LEG5,MARIAN,Guam,GUA_TUMON,Forereef,Mid,NA,NA,GUA-00020,GUA-20,OCC-GUA-015,13.528928,144.800414,13.52894,144.80037,2022,2022,06/12/2022 12.30.52,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39060,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Shallow,NA,NA,GUA-02533,GUA-2533,NA,13.477932,144.710101,13.66687761,144.6437862,2022,2022,06/13/2022 10.15.50,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39061,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Deep,NA,NA,GUA-02557,GUA-2557,NA,13.481974,144.705346,13.481974,144.705346,2022,2022,06/13/2022 11.13.12,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39062,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02559,GUA-2559,NA,13.481742,144.703363,13.481742,144.703363,2022,2022,06/13/2022 12.08.47,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39063,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Deep,NA,NA,GUA-02556,GUA-2556,NA,13.480677,144.699938,13.480677,144.699938,2022,2022,06/13/2022 13.21.31,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39064,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02522,GUA-2522,NA,13.482532,144.723378,13.33427086,144.6354731,2022,2022,06/13/2022 09.20.32,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39080,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Mid,NA,NA,GUA-02529,GUA-2529,NA,13.478142,144.712091,13.45534746,144.8448021,2022,2022,06/14/2022 10.08.22,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39081,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02565,GUA-2565,NA,13.478493,144.699074,13.478493,144.699074,2022,2022,06/14/2022 11.10.34,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39082,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02566,GUA-2566,NA,13.4738,144.694864,13.4738,144.694864,2022,2022,06/14/2022 12.24.23,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39083,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02582,GUA-2582,NA,13.470667,144.690097,13.470667,144.690097,2022,2022,06/14/2022 13.29.12,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39084,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02524,GUA-2524,NA,13.47893,144.71132,13.57591334,144.9531956,2022,2022,06/14/2022 09.02.00,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39101,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Deep,NA,NA,GUA-02583,GUA-2583,NA,13.470155,144.686578,13.470155,144.686578,2022,2022,06/15/2022 10.20.38,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39102,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Shallow,NA,NA,GUA-02568,GUA-2568,NA,13.479096,144.700562,13.479096,144.700562,2022,2022,06/15/2022 11.34.11,SAG,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39103,182,RA2201_LEG5,MARIAN,Guam,GUA_WEST_OPEN,Forereef,Deep,NA,NA,GUA-02534,GUA-2534,NA,13.482625,144.720123,13.78647957,144.9202181,2022,2022,06/15/2022 12.46.14,PAV,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39105,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Deep,NA,NA,GUA-02571,GUA-2571,NA,13.47346,144.69215,13.47346,144.69215,2022,2022,06/15/2022 08.35.00,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,-1,Guam_Piti_2022
39120,182,RA2201_LEG5,MARIAN,Guam,GUA_HARBOR,Forereef,Shallow,NA,NA,GUA-00024,GUA-24,OCC-GUA-024,13.443585,144.643313,13.443579,144.643255,2022,2022,06/16/2022 11.44.11,NA,0,-1,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39122,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02585,GUA-2585,NA,13.472129,144.691973,13.472129,144.691973,2022,2022,06/16/2022 13.20.33,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39123,182,RA2201_LEG5,MARIAN,Guam,GUA_PITI_BOMB,Forereef,Mid,NA,NA,GUA-02586,GUA-2586,NA,13.469134,144.684914,13.469134,144.684914,2022,2022,06/16/2022 14.17.52,AGR,-1,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,NO SCHEME,NA,NA,NA,-1,Guam_Piti_2022
39144,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01624,SAI-1624,NA,15.13299,145.74567,15.13299,145.74567,2022,2022,06/17/2022 09.00.00,SAG,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39145,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01771,SAI-1771,NA,15.128387,145.748739,15.128387,145.748739,2022,2022,06/17/2022 10.37.04,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39146,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01701,SAI-1701,NA,15.093753,145.751169,15.093753,145.751169,2022,2022,06/17/2022 12.00.04,PAV,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39147,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Mid,NA,NA,SAI-01710,SAI-1710,NA,15.104809,145.709607,15.104809,145.709607,2022,2022,06/17/2022 13.14.19,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39148,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01650,SAI-1650,NA,15.141153,145.684255,15.141153,145.684255,2022,2022,06/17/2022 14.39.40,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39161,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-00005,SAI-05,OCC-SAI-009,15.097908,145.743428,15.09862,145.74465,2022,2022,06/18/2022 11.33.57,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39164,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01633,SAI-1633,NA,15.20948,145.65614,15.20948,145.65614,2022,2022,06/18/2022 08.53.00,RRB,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39165,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01653,SAI-1653,NA,15.122469,145.757226,15.122469,145.757226,2022,2022,06/18/2022 10.48.05,PAV,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39166,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Shallow,NA,NA,SAI-01758,SAI-1758,NA,15.151465,145.748249,15.151465,145.748249,2022,2022,06/18/2022 12.25.36,SAG,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39167,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Deep,NA,NA,SAI-01628,SAI-1628,NA,15.154991,145.750214,15.154991,145.750214,2022,2022,06/18/2022 12.55.39,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39168,182,RA2201_LEG5,MARIAN,Saipan,Saipan,Forereef,Shallow,NA,NA,SAI-01768,SAI-1768,NA,15.161262,145.76354,15.161262,145.76354,2022,2022,06/18/2022 14.02.43,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39180,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01127,PAG-1127,NA,18.10446,145.778809,18.04994,145.7371,2022,2022,06/19/2022 09.48.14,APS,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39181,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01158,PAG-1158,NA,18.098627,145.793621,18.14684,145.81335,2022,2022,06/19/2022 10.53.17,PAV,0,-1,NA,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39182,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Deep,NA,NA,PAG-01163,PAG-1163,NA,18.10514,145.799099,18.11779,145.75206,2022,2022,06/19/2022 11.59.24,PPR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39183,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-01106,PAG-1106,NA,18.11661,145.803527,18.06349,145.70965,2022,2022,06/19/2022 13.13.09,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39184,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01088,PAG-1088,NA,18.153754,145.807587,18.11618,145.75168,2022,2022,06/19/2022 14.39.52,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39185,182,RA2201_LEG5,MARIAN,Pagan,Pagan,NA,NA,NA,NA,PAG-01069,PAG-1069,OCC-PAG-005,18.09538,145.76537,18.09539,145.76544,2022,2022,06/19/2022 09.59.00,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39186,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Mid,NA,NA,PAG-00013,PAG-13,OCC-PAG-006,18.096188,145.764896,18.09665,145.7649,2022,2022,06/19/2022 11.48.33,NA,0,0,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39191,182,RA2201_LEG5,MARIAN,Pagan,Pagan,Forereef,Shallow,NA,NA,PAG-01070,PAG-1070,OCC-PAG-007,18.096445,145.764014,18.09643,145.76412,2022,2022,06/19/2022 13.07.16,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39203,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01039,MAU-1039,NA,20.036568,145.225443,20.02799,145.22264,2022,2022,06/21/2022 08.53.30,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39204,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01061,MAU-1061,NA,20.031604,145.233024,20.031604,145.233024,2022,2022,06/21/2022 09.59.11,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39205,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01103,MAU-1103,NA,20.018459,145.230181,20.018459,145.230181,2022,2022,06/21/2022 11.03.11,ROB,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39206,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01080,MAU-1080,NA,20.010954,145.212179,20.010954,145.212179,2022,2022,06/21/2022 12.27.24,APS,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39207,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01081,MAU-1081,NA,20.026418,145.207424,20.026418,145.207424,2022,2022,06/21/2022 13.26.16,SAG,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39208,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01118,MAU-1118,NA,20.023646,145.210233,20.023646,145.210233,2022,2022,06/21/2022 14.48.59,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39220,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00020,MAU-20,OCC-MAU-008,20.013084,145.208027,20.0131216,145.2080595,2022,2022,06/22/2022 10.39.43,NA,0,0,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39221,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00020,MAU-20,OCC-MAU-008,20.013105,145.208023,20.0131216,145.2080595,2022,2022,06/22/2022 11.47.12,NA,0,0,NA,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39222,182,RA2201_LEG5,MARIAN,Maug,Maug,NA,NA,NA,NA,MAU-01014,MAU-1014,OCC-MAU-009,20.014244,145.209005,20.0142,145.20909,2022,2022,06/22/2022 13.02.10,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39224,182,RA2201_LEG5,MARIAN,Maug,Maug,NA,NA,NA,NA,MAU-01015,MAU-1015,OCC-MAU-010,20.014398,145.209564,20.01442,145.20954,2022,2022,06/22/2022 13.39.44,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39227,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-00293,MAU-293,OCC-MAU-004,20.020142,145.240328,20.03623319,145.2251678,2022,2022,06/22/2022 10.39.58,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39228,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-00012,MAU-12,OCC-MAU-005,20.020335,145.239734,20.020217,145.239667,2022,2022,06/22/2022 12.14.09,NA,0,0,NA,0,-1,0,0,0,0,1,1,0,0,0,1,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39229,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-00293,MAU-293,OCC-MAU-003,20.034812,145.224683,20.03623319,145.2251678,2022,2022,06/22/2022 13.51.06,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39260,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Mid,NA,NA,FDP-00290,FDP-290,OCC-FDP-002,20.545128,144.88577,20.545022,144.886068,2022,2022,06/23/2022 12.22.15,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39261,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Deep,NA,NA,FDP-00375,FDP-375,NA,20.542193,144.903992,20.54528,144.88533,2022,2022,06/23/2022 09.08.17,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39262,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Mid,NA,NA,FDP-00397,FDP-397,NA,20.537482,144.898401,20.537482,144.898401,2022,2022,06/23/2022 10.18.37,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39263,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Shallow,NA,NA,FDP-00401,FDP-401,NA,20.536174,144.890506,20.536174,144.890506,2022,2022,06/23/2022 12.34.54,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39264,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Mid,NA,NA,FDP-00394,FDP-394,NA,20.544017,144.885868,20.544017,144.885868,2022,2022,06/23/2022 13.20.48,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39265,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Deep,NA,NA,FDP-00379,FDP-379,NA,20.537926,144.885599,20.55198,144.89968,2022,2022,06/23/2022 14.52.37,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39266,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Deep,NA,NA,FDP-00381,FDP-381,NA,20.545094,144.904883,20.54688,144.88443,2022,2022,06/23/2022 09.21.27,AGR,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39267,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Mid,NA,NA,FDP-00391,FDP-391,NA,20.54969,144.90257,20.54969,144.90257,2022,2022,06/23/2022 11.00.18,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39268,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Shallow,NA,NA,FDP-00404,FDP-404,NA,20.548976,144.8865,20.548976,144.8865,2022,2022,06/23/2022 13.17.03,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39269,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,Forereef,Mid,NA,NA,FDP-00388,FDP-388,NA,20.553116,144.889991,20.553116,144.889991,2022,2022,06/23/2022 14.25.10,ROB,0,-1,NA,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39270,182,RA2201_LEG5,MARIAN,Farallon de Pajaros,Farallon de Pajaros,NA,NA,NA,NA,FDP-00373,FDP-373,OCC-FDP-001,20.537552,144.899522,20.53755,144.89951,2022,2022,06/23/2022 11.15.41,NA,0,-1,NA,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,Oceanography,NA,NA,NA,NA,0,NA
39280,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01065,MAU-1065,NA,20.013121,145.226011,20.013121,145.226011,2022,2022,06/24/2022 09.11.42,AGR,0,-1,NA,-1,-1,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39281,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Deep,NA,NA,MAU-01041,MAU-1041,NA,20.035948,145.226559,20.02472,145.22599,2022,2022,06/24/2022 10.07.55,AGR,0,-1,NA,-1,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
39282,182,RA2201_LEG5,MARIAN,Maug,Maug,Forereef,Mid,NA,NA,MAU-01105,MAU-1105,NA,20.033527,145.227613,20.033527,145.227613,2022,2022,06/24/2022 11.21.12,AGR,0,-1,NA,0,0,0,1,0,0,0,0,0,0,0,0,1,0,NA,NA,Fish,RAMP_BASIC,NA,NA,NA,0,NA
