"","X","REGION","ISLAND","DIVEID","SEGMENT","ANALYSIS_SEC"
"2713",3245,"SAMOA","Tutuila",201204021,10,"TUT_NW"
"2714",3246,"SAMOA","Tutuila",201204022,1,"TUT_NW"
"2715",3247,"SAMOA","Tutuila",201204022,2,"TUT_NW"
"2716",3248,"SAMOA","Tutuila",201204022,3,"TUT_NE"
"2717",3249,"SAMOA","Tutuila",201204022,4,"TUT_NE"
"2718",3250,"SAMOA","Tutuila",201204022,5,"TUT_NE"
"2719",3251,"SAMOA","Tutuila",201204022,6,"TUT_NE"
"2720",3252,"SAMOA","Tutuila",201204022,7,"TUT_NE"
"2721",3253,"SAMOA","Tutuila",201204022,8,"TUT_NE"
"2722",3254,"SAMOA","Tutuila",201204022,9,"TUT_NE"
"2723",3255,"SAMOA","Tutuila",201204022,10,"TUT_NE"
"2724",3256,"SAMOA","Tutuila",201204023,1,"TUT_NE"
"2725",3257,"SAMOA","Tutuila",201204023,2,"TUT_NE"
"2726",3258,"SAMOA","Tutuila",201204023,3,"TUT_NE"
"2727",3259,"SAMOA","Tutuila",201204023,4,"TUT_NE"
"2728",3260,"SAMOA","Tutuila",201204023,5,"TUT_NE"
"2729",3261,"SAMOA","Tutuila",201204023,6,"TUT_NE"
"2730",3262,"SAMOA","Tutuila",201204023,7,"TUT_NE"
"2731",3263,"SAMOA","Tutuila",201204023,8,"TUT_NE"
"2732",3264,"SAMOA","Tutuila",201204023,9,"TUT_NE"
"2733",3265,"SAMOA","Tutuila",201204023,10,"TUT_NE"
"2734",3266,"SAMOA","Tutuila",201204024,1,"TUT_NW"
"2735",3267,"SAMOA","Tutuila",201204024,2,"TUT_NW"
"2736",3268,"SAMOA","Tutuila",201204024,3,"TUT_NW"
"2737",3269,"SAMOA","Tutuila",201204024,4,"TUT_NW"
"2738",3270,"SAMOA","Tutuila",201204024,5,"TUT_NW"
"2739",3271,"SAMOA","Tutuila",201204024,6,"TUT_NW"
"2740",3272,"SAMOA","Tutuila",201204024,7,"TUT_NW"
"2741",3273,"SAMOA","Tutuila",201204024,8,"TUT_NW"
"2742",3274,"SAMOA","Tutuila",201204024,9,"TUT_NW"
"2743",3275,"SAMOA","Tutuila",201204024,10,"TUT_NW"
"2744",3276,"SAMOA","Tutuila",201204025,1,"TUT_NW"
"2745",3277,"SAMOA","Tutuila",201204025,2,"TUT_NW"
"2746",3278,"SAMOA","Tutuila",201204025,3,"TUT_NW"
"2747",3279,"SAMOA","Tutuila",201204025,4,"TUT_NW"
"2748",3280,"SAMOA","Tutuila",201204025,5,"TUT_NW"
"2749",3281,"SAMOA","Tutuila",201204025,6,"TUT_NW"
"2750",3282,"SAMOA","Tutuila",201204025,7,"TUT_NW"
"2751",3283,"SAMOA","Tutuila",201204025,8,"TUT_NW"
"2752",3284,"SAMOA","Tutuila",201204025,9,"TUT_NW"
"2753",3285,"SAMOA","Tutuila",201204025,10,"TUT_NW"
"2754",3286,"SAMOA","Tutuila",201204031,1,"FAGATELE_SANCTUARY"
"2755",3287,"SAMOA","Tutuila",201204031,2,"FAGATELE_SANCTUARY"
"2756",3288,"SAMOA","Tutuila",201204031,3,"FAGATELE_SANCTUARY"
"2757",3289,"SAMOA","Tutuila",201204031,4,"FAGATELE_SANCTUARY"
"2758",3290,"SAMOA","Tutuila",201204031,5,"FAGATELE_SANCTUARY"
"2759",3291,"SAMOA","Tutuila",201204031,7,"TUT_SW"
"2760",3292,"SAMOA","Tutuila",201204031,8,"TUT_SW"
"2761",3293,"SAMOA","Tutuila",201204031,9,"TUT_SW"
"2762",3294,"SAMOA","Tutuila",201204031,10,"TUT_SW"
"2763",3295,"SAMOA","Tutuila",201204032,1,"TUT_SW"
"2764",3296,"SAMOA","Tutuila",201204032,2,"TUT_SW"
"2765",3297,"SAMOA","Tutuila",201204032,3,"TUT_SW"
"2766",3298,"SAMOA","Tutuila",201204032,4,"TUT_SW"
"2767",3299,"SAMOA","Tutuila",201204032,5,"TUT_SW"
"2768",3300,"SAMOA","Tutuila",201204032,6,"TUT_SW"
"2769",3301,"SAMOA","Tutuila",201204032,7,"TUT_SW"
"2770",3302,"SAMOA","Tutuila",201204032,8,"TUT_SW"
"2771",3303,"SAMOA","Tutuila",201204032,9,"TUT_SW"
"2772",3304,"SAMOA","Tutuila",201204032,10,"TUT_SW"
"2773",3305,"SAMOA","Tutuila",201204033,1,"TUT_SW"
"2774",3306,"SAMOA","Tutuila",201204033,2,"TUT_SW"
"2775",3307,"SAMOA","Tutuila",201204033,3,"TUT_SW"
"2776",3308,"SAMOA","Tutuila",201204033,4,"TUT_SW"
"2777",3309,"SAMOA","Tutuila",201204033,5,"TUT_SW"
"2778",3310,"SAMOA","Tutuila",201204033,6,"TUT_SW"
"2779",3311,"SAMOA","Tutuila",201204033,7,"TUT_SW"
"2780",3312,"SAMOA","Tutuila",201204033,8,"TUT_SW"
"2781",3313,"SAMOA","Tutuila",201204033,9,"TUT_SW"
"2782",3314,"SAMOA","Tutuila",201204033,10,"TUT_SW"
"2783",3315,"SAMOA","Tutuila",201204034,1,"TUT_SW"
"2784",3316,"SAMOA","Tutuila",201204034,2,"TUT_SW"
"2785",3317,"SAMOA","Tutuila",201204034,3,"TUT_SW"
"2786",3318,"SAMOA","Tutuila",201204034,4,"TUT_SW"
"2787",3319,"SAMOA","Tutuila",201204034,6,"TUT_SW"
"2788",3320,"SAMOA","Tutuila",201204034,7,"TUT_SW"
"2789",3321,"SAMOA","Tutuila",201204034,8,"TUT_SW"
"2790",3322,"SAMOA","Tutuila",201204034,9,"TUT_SW"
"2791",3323,"SAMOA","Tutuila",201204034,10,"TUT_SW"
"2792",3324,"SAMOA","Tutuila",201204035,2,"TUT_SW"
"2793",3325,"SAMOA","Tutuila",201204035,3,"TUT_SW"
"2794",3326,"SAMOA","Tutuila",201204035,4,"TUT_SW"
"2795",3327,"SAMOA","Tutuila",201204035,5,"TUT_SW"
"2796",3328,"SAMOA","Tutuila",201204035,6,"TUT_SW"
"2797",3329,"SAMOA","Tutuila",201204035,7,"TUT_SW"
"2798",3330,"SAMOA","Tutuila",201204035,8,"TUT_SW"
"2799",3331,"SAMOA","Tutuila",201204035,9,"TUT_SW"
"2800",3332,"SAMOA","Tutuila",201204051,1,"TUT_NE"
"2801",3333,"SAMOA","Tutuila",201204051,2,"TUT_NE"
"2802",3334,"SAMOA","Tutuila",201204051,3,"TUT_NE"
"2803",3335,"SAMOA","Tutuila",201204051,4,"TUT_NE"
"2804",3336,"SAMOA","Tutuila",201204051,5,"TUT_NE"
"2805",3337,"SAMOA","Tutuila",201204051,7,"TUT_NE"
"2806",3338,"SAMOA","Tutuila",201204051,8,"TUT_NE"
"2807",3339,"SAMOA","Tutuila",201204051,9,"TUT_NE"
"2808",3340,"SAMOA","Tutuila",201204051,10,"TUT_NE"
"2809",3341,"SAMOA","Tutuila",201204052,1,"TUT_NE"
"2810",3342,"SAMOA","Tutuila",201204052,2,"TUT_NE"
"2811",3343,"SAMOA","Tutuila",201204052,3,"TUT_NE"
"2812",3344,"SAMOA","Tutuila",201204052,4,"TUT_NE"
"2813",3345,"SAMOA","Tutuila",201204052,5,"TUT_NE"
"2814",3346,"SAMOA","Tutuila",201204052,6,"TUT_NE"
"2815",3347,"SAMOA","Tutuila",201204052,7,"TUT_NE"
"2816",3348,"SAMOA","Tutuila",201204052,8,"TUT_NE"
"2817",3349,"SAMOA","Tutuila",201204052,9,"TUT_NE"
"2818",3350,"SAMOA","Tutuila",201204052,10,"TUT_NE"
"2819",3351,"SAMOA","Tutuila",201204053,1,"TUT_NE"
"2820",3352,"SAMOA","Tutuila",201204053,2,"TUT_NE"
"2821",3353,"SAMOA","Tutuila",201204053,3,"TUT_NE"
"2822",3354,"SAMOA","Tutuila",201204053,4,"TUT_NE"
"2823",3355,"SAMOA","Tutuila",201204053,5,"TUT_NE"
"2824",3356,"SAMOA","Tutuila",201204053,6,"TUT_NE"
"2825",3357,"SAMOA","Tutuila",201204053,7,"TUT_NE"
"2826",3358,"SAMOA","Tutuila",201204053,9,"TUT_NE"
"2827",3359,"SAMOA","Tutuila",201204053,10,"TUT_NE"
"2828",3360,"SAMOA","Tutuila",201204054,1,"TUT_NE"
"2829",3361,"SAMOA","Tutuila",201204054,2,"TUT_NE"
"2830",3362,"SAMOA","Tutuila",201204054,3,"TUT_NE"
"2831",3363,"SAMOA","Tutuila",201204054,4,"TUT_NE"
"2832",3364,"SAMOA","Tutuila",201204054,5,"TUT_NE"
"2833",3365,"SAMOA","Tutuila",201204054,6,"TUT_NE"
"2834",3366,"SAMOA","Tutuila",201204054,7,"TUT_NE"
"2835",3367,"SAMOA","Tutuila",201204054,8,"TUT_NE"
"2836",3368,"SAMOA","Tutuila",201204054,9,"TUT_NE"
"2837",3369,"SAMOA","Tutuila",201204054,10,"TUT_NE"
"2838",3370,"SAMOA","Tutuila",201204055,2,"TUT_NE"
"2839",3371,"SAMOA","Tutuila",201204055,3,"TUT_NE"
"2840",3372,"SAMOA","Tutuila",201204055,4,"TUT_NE"
"2841",3373,"SAMOA","Tutuila",201204055,5,"TUT_NE"
"2842",3374,"SAMOA","Tutuila",201204055,6,"TUT_NE"
"2843",3375,"SAMOA","Tutuila",201204055,7,"TUT_NE"
"2844",3376,"SAMOA","Tutuila",201204055,8,"TUT_NE"
"2845",3377,"SAMOA","Tutuila",201204055,9,"TUT_NE"
"2846",3378,"SAMOA","Tutuila",201204055,10,"TUT_NE"
"2847",3379,"SAMOA","Tutuila",201204056,1,"TUT_NE"
"2848",3380,"SAMOA","Tutuila",201204056,2,"TUT_NE"
"2849",3381,"SAMOA","Tutuila",201204056,3,"TUT_NE"
"2850",3382,"SAMOA","Tutuila",201204056,4,"TUT_NE"
"2851",3383,"SAMOA","Tutuila",201204056,5,"TUT_NE"
"2852",3384,"SAMOA","Tutuila",201204056,6,"TUT_NE"
"2853",3385,"SAMOA","Tutuila",201204056,7,"TUT_NE"
"2854",3386,"SAMOA","Tutuila",201204056,8,"TUT_NE"
"2855",3387,"SAMOA","Tutuila",201204056,9,"TUT_NE"
"2856",3388,"SAMOA","Tutuila",201204056,10,"TUT_NE"
"2857",3389,"SAMOA","Tutuila",201204071,1,"TUT_NE"
"2858",3390,"SAMOA","Tutuila",201204071,2,"TUT_NE"
"2859",3391,"SAMOA","Tutuila",201204071,3,"TUT_NE"
"2860",3392,"SAMOA","Tutuila",201204071,4,"TUT_NE"
"2861",3393,"SAMOA","Tutuila",201204071,5,"TUT_NE"
"2862",3394,"SAMOA","Tutuila",201204071,6,"TUT_NE"
"2863",3395,"SAMOA","Tutuila",201204071,7,"TUT_NE"
"2864",3396,"SAMOA","Tutuila",201204071,8,"AUNUU_SANCTUARY_B"
"2865",3397,"SAMOA","Tutuila",201204071,9,"AUNUU_SANCTUARY_B"
"2866",3398,"SAMOA","Tutuila",201204071,10,"AUNUU_SANCTUARY_B"
"2867",3399,"SAMOA","Tutuila",201204072,1,"TUT_NE"
"2868",3400,"SAMOA","Tutuila",201204072,2,"TUT_NE"
"2869",3401,"SAMOA","Tutuila",201204072,3,"TUT_NE"
"2870",3402,"SAMOA","Tutuila",201204072,4,"TUT_NE"
"2871",3403,"SAMOA","Tutuila",201204072,5,"TUT_NE"
"2872",3404,"SAMOA","Tutuila",201204072,6,"TUT_NE"
"2873",3405,"SAMOA","Tutuila",201204072,7,"TUT_NE"
"2874",3406,"SAMOA","Tutuila",201204072,8,"TUT_NE"
"2875",3407,"SAMOA","Tutuila",201204072,10,"TUT_NE"
"2876",3408,"SAMOA","Tutuila",201204073,1,"TUT_NE"
"2877",3409,"SAMOA","Tutuila",201204073,2,"TUT_NE"
"2878",3410,"SAMOA","Tutuila",201204073,3,"TUT_NE"
"2879",3411,"SAMOA","Tutuila",201204073,4,"TUT_NE"
"2880",3412,"SAMOA","Tutuila",201204073,5,"TUT_NE"
"2881",3413,"SAMOA","Tutuila",201204073,6,"TUT_NE"
"2882",3414,"SAMOA","Tutuila",201204073,7,"TUT_NE"
"2883",3415,"SAMOA","Tutuila",201204073,8,"TUT_NE"
"2884",3416,"SAMOA","Tutuila",201204073,9,"TUT_NE"
"2885",3417,"SAMOA","Tutuila",201204073,10,"TUT_NE"
"2886",3418,"SAMOA","Tutuila",201204074,1,"TUT_SE"
"2887",3419,"SAMOA","Tutuila",201204074,2,"TUT_SE"
"2888",3420,"SAMOA","Tutuila",201204075,1,"TUT_SE"
"2889",3421,"SAMOA","Tutuila",201204075,2,"TUT_SE"
"2890",3422,"SAMOA","Tutuila",201204075,3,"TUT_SE"
"2891",3423,"SAMOA","Tutuila",201204075,4,"TUT_SE"
"2892",3424,"SAMOA","Tutuila",201204075,5,"TUT_SE"
"2893",3425,"SAMOA","Tutuila",201204075,6,"TUT_SE"
"2894",3426,"SAMOA","Tutuila",201204075,7,"TUT_NE"
"2895",3427,"SAMOA","Tutuila",201204075,8,"TUT_NE"
"2896",3428,"SAMOA","Tutuila",201204075,9,"TUT_NE"
"2897",3761,"SAMOA","Tutuila",201502261,1,"TUT_SE"
"2898",3762,"SAMOA","Tutuila",201502261,2,"TUT_SE"
"2899",3763,"SAMOA","Tutuila",201502261,3,"TUT_SE"
"2900",3764,"SAMOA","Tutuila",201502261,4,"TUT_SE"
"2901",3765,"SAMOA","Tutuila",201502261,5,"TUT_SE"
"2902",3766,"SAMOA","Tutuila",201502261,6,"TUT_SE"
"2903",3767,"SAMOA","Tutuila",201502261,7,"TUT_SE"
"2904",3768,"SAMOA","Tutuila",201502261,8,"TUT_SE"
"2905",3769,"SAMOA","Tutuila",201502261,9,"TUT_SE"
"2906",3770,"SAMOA","Tutuila",201502262,1,"TUT_SE"
"2907",3771,"SAMOA","Tutuila",201502262,2,"TUT_SE"
"2908",3772,"SAMOA","Tutuila",201502262,3,"TUT_SE"
"2909",3773,"SAMOA","Tutuila",201502262,4,"TUT_SE"
"2910",3774,"SAMOA","Tutuila",201502262,5,"TUT_SE"
"2911",3775,"SAMOA","Tutuila",201502262,6,"TUT_SE"
"2912",3776,"SAMOA","Tutuila",201502262,7,"TUT_SE"
"2913",3777,"SAMOA","Tutuila",201502262,8,"TUT_SE"
"2914",3778,"SAMOA","Tutuila",201502262,9,"TUT_SE"
"2915",3779,"SAMOA","Tutuila",201502262,10,"TUT_SE"
"2916",3780,"SAMOA","Tutuila",201502263,1,"TUT_SE"
"2917",3781,"SAMOA","Tutuila",201502263,2,"TUT_SE"
"2918",3782,"SAMOA","Tutuila",201502263,3,"TUT_SE"
"2919",3783,"SAMOA","Tutuila",201502263,4,"TUT_SE"
"2920",3784,"SAMOA","Tutuila",201502263,5,"TUT_SE"
"2921",3785,"SAMOA","Tutuila",201502263,6,"TUT_SE"
"2922",3786,"SAMOA","Tutuila",201502263,7,"TUT_SE"
"2923",3787,"SAMOA","Tutuila",201502263,8,"TUT_SE"
"2924",3788,"SAMOA","Tutuila",201502263,9,"TUT_SE"
"2925",3789,"SAMOA","Tutuila",201502263,10,"TUT_SE"
"2926",3790,"SAMOA","Tutuila",201502264,2,"TUT_SE"
"2927",3791,"SAMOA","Tutuila",201502264,3,"TUT_SE"
"2928",3792,"SAMOA","Tutuila",201502264,4,"TUT_SE"
"2929",3793,"SAMOA","Tutuila",201502264,5,"TUT_SE"
"2930",3794,"SAMOA","Tutuila",201502264,6,"TUT_SE"
"2931",3795,"SAMOA","Tutuila",201502264,7,"TUT_SE"
"2932",3796,"SAMOA","Tutuila",201502264,8,"TUT_SE"
"2933",3797,"SAMOA","Tutuila",201502264,9,"TUT_SE"
"2934",3798,"SAMOA","Tutuila",201502264,10,"TUT_SE"
"2935",3799,"SAMOA","Tutuila",201502265,1,"TUT_SE"
"2936",3800,"SAMOA","Tutuila",201502265,2,"TUT_SE"
"2937",3801,"SAMOA","Tutuila",201502265,3,"TUT_SE"
"2938",3802,"SAMOA","Tutuila",201502265,4,"TUT_SE"
"2939",3803,"SAMOA","Tutuila",201502265,5,"TUT_SE"
"2940",3804,"SAMOA","Tutuila",201502265,6,"TUT_SE"
"2941",3805,"SAMOA","Tutuila",201502265,7,"TUT_SE"
"2942",3806,"SAMOA","Tutuila",201502265,8,"TUT_SE"
"2943",3807,"SAMOA","Tutuila",201502265,9,"TUT_SE"
"2944",3808,"SAMOA","Tutuila",201502265,10,"TUT_SE"
"2945",3809,"SAMOA","Tutuila",201502266,1,"TUT_SE"
"2946",3810,"SAMOA","Tutuila",201502266,2,"TUT_SE"
"2947",3811,"SAMOA","Tutuila",201502266,3,"TUT_SE"
"2948",3812,"SAMOA","Tutuila",201502266,4,"TUT_SE"
"2949",3813,"SAMOA","Tutuila",201502266,5,"TUT_SE"
"2950",3814,"SAMOA","Tutuila",201502266,6,"TUT_SE"
"2951",3815,"SAMOA","Tutuila",201502266,7,"TUT_SE"
"2952",3816,"SAMOA","Tutuila",201502266,8,"TUT_SE"
"2953",3817,"SAMOA","Tutuila",201502266,9,"TUT_SE"
"2954",3818,"SAMOA","Tutuila",201502266,10,"TUT_SE"
"2955",3819,"SAMOA","Tutuila",201502271,1,"TUT_NE"
"2956",3820,"SAMOA","Tutuila",201502271,2,"TUT_NE"
"2957",3821,"SAMOA","Tutuila",201502271,3,"TUT_NE"
"2958",3822,"SAMOA","Tutuila",201502271,5,"TUT_NE"
"2959",3823,"SAMOA","Tutuila",201502271,7,"TUT_NE"
"2960",3824,"SAMOA","Tutuila",201502271,8,"TUT_NE"
"2961",3825,"SAMOA","Tutuila",201502271,9,"TUT_NE"
"2962",3826,"SAMOA","Tutuila",201502271,10,"TUT_NE"
"2963",3827,"SAMOA","Tutuila",201502272,1,"TUT_NE"
"2964",3828,"SAMOA","Tutuila",201502272,2,"TUT_NE"
"2965",3829,"SAMOA","Tutuila",201502272,3,"TUT_NE"
"2966",3830,"SAMOA","Tutuila",201502272,4,"TUT_NE"
"2967",3831,"SAMOA","Tutuila",201502272,5,"TUT_NE"
"2968",3832,"SAMOA","Tutuila",201502272,6,"TUT_NE"
"2969",3833,"SAMOA","Tutuila",201502272,7,"TUT_NE"
"2970",3834,"SAMOA","Tutuila",201502272,8,"TUT_NE"
"2971",3835,"SAMOA","Tutuila",201502272,9,"TUT_NE"
"2972",3836,"SAMOA","Tutuila",201502272,10,"TUT_NE"
"2973",3837,"SAMOA","Tutuila",201502273,2,"TUT_NE"
"2974",3838,"SAMOA","Tutuila",201502273,3,"TUT_NE"
"2975",3839,"SAMOA","Tutuila",201502273,5,"TUT_NE"
"2976",3840,"SAMOA","Tutuila",201502273,6,"TUT_NE"
"2977",3841,"SAMOA","Tutuila",201502273,7,"TUT_NE"
"2978",3842,"SAMOA","Tutuila",201502273,8,"TUT_NE"
"2979",3843,"SAMOA","Tutuila",201502273,9,"TUT_NE"
"2980",3844,"SAMOA","Tutuila",201502273,10,"TUT_NE"
"2981",3845,"SAMOA","Tutuila",201502274,1,"TUT_NE"
"2982",3846,"SAMOA","Tutuila",201502274,2,"TUT_NE"
"2983",3847,"SAMOA","Tutuila",201502274,3,"TUT_NE"
"2984",3848,"SAMOA","Tutuila",201502274,4,"TUT_NE"
"2985",3849,"SAMOA","Tutuila",201502274,5,"TUT_NE"
"2986",3850,"SAMOA","Tutuila",201502274,6,"TUT_NE"
"2987",3851,"SAMOA","Tutuila",201502274,7,"TUT_NE"
"2988",3852,"SAMOA","Tutuila",201502274,8,"TUT_NE"
"2989",3853,"SAMOA","Tutuila",201502274,9,"TUT_NE"
"2990",3854,"SAMOA","Tutuila",201502274,10,"TUT_NE"
"2991",3855,"SAMOA","Tutuila",201502275,1,"TUT_NE"
"2992",3856,"SAMOA","Tutuila",201502275,2,"TUT_NE"
"2993",3857,"SAMOA","Tutuila",201502275,3,"TUT_NE"
"2994",3858,"SAMOA","Tutuila",201502275,4,"TUT_NE"
"2995",3859,"SAMOA","Tutuila",201502275,5,"TUT_NE"
"2996",3860,"SAMOA","Tutuila",201502275,6,"TUT_NE"
"2997",3861,"SAMOA","Tutuila",201502275,7,"TUT_NE"
"2998",3862,"SAMOA","Tutuila",201502275,8,"TUT_NE"
"2999",3863,"SAMOA","Tutuila",201502275,9,"TUT_NE"
"3000",3864,"SAMOA","Tutuila",201502275,10,"TUT_NE"
"3001",3865,"SAMOA","Tutuila",201502276,1,"TUT_NE"
"3002",3866,"SAMOA","Tutuila",201502276,2,"TUT_NE"
"3003",3867,"SAMOA","Tutuila",201502276,3,"TUT_NE"
"3004",3868,"SAMOA","Tutuila",201502276,4,"TUT_NE"
"3005",3869,"SAMOA","Tutuila",201502276,5,"TUT_NE"
"3006",3870,"SAMOA","Tutuila",201502276,6,"TUT_NE"
"3007",3871,"SAMOA","Tutuila",201502276,7,"TUT_NE"
"3008",3872,"SAMOA","Tutuila",201502276,8,"TUT_NE"
"3009",3873,"SAMOA","Tutuila",201502276,9,"TUT_NE"
"3010",3874,"SAMOA","Tutuila",201502276,10,"TUT_NE"
"3011",3875,"SAMOA","Tutuila",201502281,1,"TUT_SE"
"3012",3876,"SAMOA","Tutuila",201502281,3,"TUT_SE"
"3013",3877,"SAMOA","Tutuila",201502281,5,"TUT_SE"
"3014",3878,"SAMOA","Tutuila",201502281,6,"TUT_SE"
"3015",3879,"SAMOA","Tutuila",201502281,7,"TUT_SE"
"3016",3880,"SAMOA","Tutuila",201502281,8,"TUT_SE"
"3017",3881,"SAMOA","Tutuila",201502281,9,"TUT_SE"
"3018",3882,"SAMOA","Tutuila",201502281,10,"TUT_SE"
"3019",3883,"SAMOA","Tutuila",201502282,1,"TUT_SE"
"3020",3884,"SAMOA","Tutuila",201502282,2,"TUT_SE"
"3021",3885,"SAMOA","Tutuila",201502282,3,"TUT_SE"
"3022",3886,"SAMOA","Tutuila",201502282,4,"TUT_SE"
"3023",3887,"SAMOA","Tutuila",201502282,5,"TUT_SE"
"3024",3888,"SAMOA","Tutuila",201502282,6,"TUT_SE"
"3025",3889,"SAMOA","Tutuila",201502282,7,"TUT_SE"
"3026",3890,"SAMOA","Tutuila",201502282,8,"TUT_SE"
"3027",3891,"SAMOA","Tutuila",201502282,9,"TUT_SE"
"3028",3892,"SAMOA","Tutuila",201502282,10,"TUT_SE"
"3029",3893,"SAMOA","Tutuila",201502283,1,"TUT_SE"
"3030",3894,"SAMOA","Tutuila",201502283,2,"TUT_SE"
"3031",3895,"SAMOA","Tutuila",201502283,3,"TUT_SE"
"3032",3896,"SAMOA","Tutuila",201502283,4,"TUT_NE"
"3033",3897,"SAMOA","Tutuila",201502283,5,"TUT_NE"
"3034",3898,"SAMOA","Tutuila",201502283,6,"TUT_NE"
"3035",3899,"SAMOA","Tutuila",201502283,7,"TUT_NE"
"3036",3900,"SAMOA","Tutuila",201502283,8,"TUT_NE"
"3037",3901,"SAMOA","Tutuila",201502283,9,"TUT_NE"
"3038",3902,"SAMOA","Tutuila",201502283,10,"TUT_NE"
"3039",3903,"SAMOA","Tutuila",201502284,1,"TUT_NE"
"3040",3904,"SAMOA","Tutuila",201502284,2,"TUT_NE"
"3041",3905,"SAMOA","Tutuila",201502284,3,"TUT_NE"
"3042",3906,"SAMOA","Tutuila",201502284,5,"TUT_SE"
"3043",3907,"SAMOA","Tutuila",201502284,6,"TUT_SE"
"3044",3908,"SAMOA","Tutuila",201502284,7,"TUT_SE"
"3045",3909,"SAMOA","Tutuila",201502284,8,"TUT_SE"
"3046",3910,"SAMOA","Tutuila",201502284,9,"TUT_SE"
"3047",3911,"SAMOA","Tutuila",201502284,10,"TUT_NE"
"3048",3912,"SAMOA","Tutuila",201502285,1,"TUT_NE"
"3049",3913,"SAMOA","Tutuila",201502285,2,"AUNUU_SANCTUARY_B"
"3050",3914,"SAMOA","Tutuila",201502285,3,"AUNUU_SANCTUARY_B"
"3051",3915,"SAMOA","Tutuila",201502285,4,"AUNUU_SANCTUARY_B"
"3052",3916,"SAMOA","Tutuila",201502285,5,"AUNUU_SANCTUARY_B"
"3053",3917,"SAMOA","Tutuila",201502285,6,"AUNUU_SANCTUARY_B"
"3054",3918,"SAMOA","Tutuila",201502285,7,"AUNUU_SANCTUARY_B"
"3055",3919,"SAMOA","Tutuila",201502285,8,"AUNUU_SANCTUARY_B"
"3056",3920,"SAMOA","Tutuila",201502285,9,"AUNUU_SANCTUARY_B"
"3057",3921,"SAMOA","Tutuila",201502285,10,"AUNUU_SANCTUARY_B"
"3058",3922,"SAMOA","Tutuila",201503011,1,"TUT_NW"
"3059",3923,"SAMOA","Tutuila",201503011,2,"TUT_NW"
"3060",3924,"SAMOA","Tutuila",201503011,3,"TUT_NW"
"3061",3925,"SAMOA","Tutuila",201503011,4,"TUT_NW"
"3062",3926,"SAMOA","Tutuila",201503011,5,"TUT_NW"
"3063",3927,"SAMOA","Tutuila",201503011,6,"TUT_NW"
"3064",3928,"SAMOA","Tutuila",201503011,7,"TUT_NW"
"3065",3929,"SAMOA","Tutuila",201503011,8,"TUT_NW"
"3066",3930,"SAMOA","Tutuila",201503011,9,"TUT_NW"
"3067",3931,"SAMOA","Tutuila",201503011,10,"TUT_NW"
"3068",3932,"SAMOA","Tutuila",201503012,1,"TUT_NW"
"3069",3933,"SAMOA","Tutuila",201503012,2,"TUT_NW"
"3070",3934,"SAMOA","Tutuila",201503012,3,"TUT_NW"
"3071",3935,"SAMOA","Tutuila",201503012,4,"TUT_NW"
"3072",3936,"SAMOA","Tutuila",201503012,5,"TUT_NW"
"3073",3937,"SAMOA","Tutuila",201503012,6,"TUT_NW"
"3074",3938,"SAMOA","Tutuila",201503012,7,"TUT_NW"
"3075",3939,"SAMOA","Tutuila",201503012,8,"TUT_NW"
"3076",3940,"SAMOA","Tutuila",201503012,9,"TUT_NW"
"3077",3941,"SAMOA","Tutuila",201503012,10,"TUT_NW"
"3078",3942,"SAMOA","Tutuila",201503013,1,"TUT_NW"
"3079",3943,"SAMOA","Tutuila",201503013,2,"TUT_NW"
"3080",3944,"SAMOA","Tutuila",201503013,3,"TUT_NW"
"3081",3945,"SAMOA","Tutuila",201503013,4,"TUT_NW"
"3082",3946,"SAMOA","Tutuila",201503013,5,"TUT_NW"
"3083",3947,"SAMOA","Tutuila",201503013,6,"TUT_NW"
"3084",3948,"SAMOA","Tutuila",201503013,7,"TUT_NW"
"3085",3949,"SAMOA","Tutuila",201503013,8,"TUT_NW"
"3086",3950,"SAMOA","Tutuila",201503013,9,"TUT_NW"
"3087",3951,"SAMOA","Tutuila",201503013,10,"TUT_NW"
"3088",3952,"SAMOA","Tutuila",201503014,1,"TUT_NW"
"3089",3953,"SAMOA","Tutuila",201503014,2,"TUT_NW"
"3090",3954,"SAMOA","Tutuila",201503014,3,"TUT_NW"
"3091",3955,"SAMOA","Tutuila",201503014,4,"TUT_NW"
"3092",3956,"SAMOA","Tutuila",201503014,5,"TUT_NW"
"3093",3957,"SAMOA","Tutuila",201503014,7,"TUT_NW"
"3094",3958,"SAMOA","Tutuila",201503014,8,"TUT_NW"
"3095",3959,"SAMOA","Tutuila",201503014,9,"TUT_NW"
"3096",3960,"SAMOA","Tutuila",201503014,10,"TUT_NW"
"3097",3961,"SAMOA","Tutuila",201503015,1,"TUT_NW"
"3098",3962,"SAMOA","Tutuila",201503015,2,"TUT_NE"
"3099",3963,"SAMOA","Tutuila",201503015,3,"TUT_NE"
"3100",3964,"SAMOA","Tutuila",201503015,4,"TUT_NE"
"3101",3965,"SAMOA","Tutuila",201503015,5,"TUT_NE"
"3102",3966,"SAMOA","Tutuila",201503015,6,"TUT_NE"
"3103",3967,"SAMOA","Tutuila",201503015,7,"TUT_NE"
"3104",3968,"SAMOA","Tutuila",201503015,8,"TUT_NE"
"3105",3969,"SAMOA","Tutuila",201503015,9,"TUT_NE"
"3106",3970,"SAMOA","Tutuila",201503015,10,"TUT_NE"
